review_id,user_id,business_id,stars,useful,funny,cool,text,date,long_review_word_count,long_review_char_count,repetition_score
NnQB2XztK3YdGoEiccvdvg,rGObd6cWIhNAii5Rngys5w,U3aNQ5DsABPYyJQolsCbJg,5,1,0,1,"I didn't know that I could fall in love with food, but then I met Charro Steak and Del Rey! The moment you walked into either one of the connected restaurants, you notice the love that went into the environment. It is welcoming and inviting. So inviting we continue to come back. The team at Si Charro makes you feel at home, and they are all so gracious. I definitely appreciate it when the manager or Chef comes by and ensures that you have a good experience. 

My favorite dishes here are the Lobster Tamalada, Surf & turf Enchiladas Banderas, and The Filet for steaks. Just about anything that you order will be a splendid experience for your palate. They also provide some incredible take-home meals for the holidays that are divine and easy to prepare.

The atmosphere and food is so fantastic that we hosted (pre-covid) our entire wedding party for our rehearsal dinner the night before our wedding. They definitely made that night a memorable one. One that I am forever grateful for. Their hospitality and service. Top-notch! 

You won't be disappointed if you're on the hunt for a steakhouse or looking to catch some tasty seafood.  

During the times of Covid-19, Si Charro restaurants have gone above and beyond to keep their customers safe. They have rolled out a 100 point plan that you can access on their website for more (and I mean MORE) details on what it is exactly they are doing for us, the customers. They provide curb-side take-out that and you can easily pull upright and front and have your food brought out to the car. 

We are life long customers!!",2021-01-31 13:02:26,312,1575,
BD4BLCqCKO_TPN9Z-xPw5Q,DgR2eNt3XU1q5NzzrcVtqQ,tyJwgMRwo21wLUsga_RkQw,5,1,0,3,"It's hard to find objective reviews for medical services on a social media platform, so I have to defend my chosen dental practice against an unfair review posted recently. 

I had some fillings done here this past week, and I was very impressed with the service I received, the short amount of time I spent in the chair, and the quality of what was done. 

My dentist, the male Dr. Kelly, applied an expert block prior to my procedure, and was expedient with his thorough work. I get extremely nervous during dental work, and I informed the dental assistant that I'd likely require additional anesthetic due to my tolerance of those. Before I left, Dr. Kelly adjusted my bite perfectly. Neither too high, nor too low. Somebody knows what they're doing!

They're fairly quiet at this place, but they definitely listen to you.

And now, a few words about the only negative review this practice has ever received since it opened:

If you walk into a medical facility during a pandemic with no appointment and expect not to feel like an inconvenience to them, then you're probably braindead.

Also, payment at most dentists are due when services are rendered, so it should come as no surprise that they wanted payment for your previous appointment before they saw you for the next one. Do you like being paid for your work? So do dentists. Shocking, right?!

Further, it sounds like your specific situation required work that needed to be performed by a specialist. This is a general dentistry. They're not endodontists. They referred you because they wanted you to receive the best care.

Confirming a previously scheduled appointment is standard procedure for most professionals, and doctors are no exception. If you can't reply to a simple email, text, or phone call, then you're probably also a non-compliant patient, and the definition of the absolute, perfect nightmare of a patient for any doctor.",2021-01-16 04:11:17,373,1901,
ilVwQ2tXIJ07f9dUgw-U3A,wGIU8gNoTXNbHSG9lzYyLQ,tYqIKRQjDCywDVkbfUGSug,5,1,1,1,"My boyfriend took me to Fritz's Bakery after raving about their sticky buns & cinnamon rolls. We are not too close to Neshaminey, but wow it was worth the drive, I will gladly take that trip!!! Oh my goodness were they fantastic!! Huge sticky buns piled high with a luscious whipped cream cheese icing on top, so light & fluffy, but rich at the same time- out of this world! They also have huge cinnamon buns (with raisins or with walnuts I believe. My boyfriend gets a few of each kind (sticky buns with whipped cream cheese icing, cinnamon rolls with raisins, or with walnuts & maybe plain without nuts or raisins? not sure of that option). The sticky buns & cinnamon rolls are their popular items & I could taste why!! Also picked up a scrumptious (& ginormous!) chocolate eclair, felt like it was the length of my forearm! Lol, so decadent. Also to die for, there were these containers of melt-in-your-mouth Almond Florentines (kind of a honey & sliced almond 'bark' or wafers, thin & delicate) & the flavor is divine perfection, they were absolute heaven! We go there for a treat any chance we get now. Store is so cute with very nice displays of beautifully packaged cookies, breads, etc. Prices were reasonable, quality of food is so fresh & top notch. Service is friendly, fast, they answered all our questions & made suggestions. We were only in there about 10-15 mins tops but that was from us staring into the bakery cases like kids in a...bakery, hah. So phenomenal, you will not be disappointed, unless you don't like delicious baked goodness like we do. It's a fabulous treat! 
As for Covid, its a fairly small space, everyone wore masks, staff wears masks & gloves too, everyone respected the 6 feet distancing. There were a fair amount of customers, but the staff really knows how to move the line with finesse. The second time we went, we were almost the only customers, a couple of people came in while we were checking out. We went on Sundays both times, mid afternoon-ish. No issues at all.",2021-01-23 11:41:59,426,2010,
1EdK8dSv_ACCLUtTYqSe3g,iK3N8s4qhg14cCw2dmdBlQ,KBbMxIj6PhSXW6ZSoNm9Hg,4,3,0,1,"I recently stayed at the Inn between Christmas and New Years. I chose to stay here as others have alluded as it is in the Marriott network and I needed just a few more nights to reach the next tier. First it is a pretty good deal. I had spent around $100 a night. I would say this is worth the money compared to other hotels. The Inn is very large and that is a plus as I felt like there was plenty of space and didn't run into other guests much. The Inn is older but my room looked like it had been completely renovated. There were no issues with paint and the bathroom, while rather small by modern standards was functional and clean. The only drawback with the rooms are and it would be a huge drawback, if you have four people in you family like I do, then you will have to share a twin bed as they dont have double Queen beds. However, the rooms are of decent size. The property does have free parking which is a plus versus the Gaylord Opryland across the street. They also have free coffee and its very good. There is a bus that will take you to the Gaylord across the street and to the mall as well as downtown. With the virus going on I cant comment on maid service but if you needed more towels or anything else they will just drop it off in your room.  The pool is great it is very large and right in the Atrium. It is one of the better pools in this class of hotel. My kids really enjoyed it and I had a room on the second floor overlooking the atrium so it was very convenient to the pool. Overall i enjoyed my visit to the Inn and it is in a great location with a very reasonable price. I had no other real issues and the only drawbacks are the beds being smaller and the rather diminutive bathroom.",2021-01-22 14:21:55,365,1713,
k5y7IEr_XN7BWid9XT0C_w,Glq_5Fn45I4HkNqRhfuDkw,1skzWN0fxGgZNRE53Y_3gw,5,2,0,2,"Not sure why Perennial Artisan Ales does not have a five star rating on Yelp. Their beers are as near to perfect as any brewery I've ever been to. And that's not just my opinion. Perennial receives award after award at a national level for their brews. They are always noted in high regard amongst the craft beer gurus. 

Let's just start this review out with the heaviest hitter. The creme de la creme. Abraxas. It's only available once a year. Most years you have to get on a pre-order list that is limited to four bottles per person. Is it a bit pricey? Yes. Is it worth every penny. FOR SURE. Abraxas is an imperial stout brewed with ancho chili peppers, cacao nibs, vanilla beans, and cinnamon sticks. Perennial always has a few variants of it including coffee and vanilla. They're all equally as good. This finely aged beer packs a punch at 11.5% but lacks that boozie taste. There is no beer at this high of an ABV that's as smooth as Abraxas. Each year I get so excited for the release and jump at a few extra pours on draught when I pick up my four bottles. This year was no different! 

We braved the cold to share a few glasses of Abraxas on the patio of Perennials South City brewery. There were a few fire pits and outdoor heaters strewn about to help fight off the cold, but due to social distancing we tried to stay further away from them. So pro tip, if you're going to sit outside at Perennial bring some blankets because their picnic tables can get cold! 

If you're hungry, you can ingest some Abraxas in the form of a slow roasted chili while you're sitting on the patio. It's the perfect way to celebrate the season and to attempt to keep as warm as possible.

Overall, I know that Perennial can sometimes be misconstrued as a snobby hipster brewery. But with beer as good as they're producing. I'll accept just about anything.",2021-01-12 22:42:32,390,1848,
0W-IH2LdmS6WBSUVVk8Yog,ma-yN9exoUnvyfE_o91iIg,QHJgexbnv-vMVIKQ2YRprQ,1,0,0,0,"If I can give ""0"" stars I would.... STAY AWAY!!! Very bad business practices, will not purchase another battery from the West Coast battery. Bought a battery for my car 17 WRX about 2 months ago. Went out one morning to start the car there was not enough power to start car (slow crank then clicking). During inspection found my positive battery terminal was very corroded. Previous to the new battery installed there was no corrosion, also terminal had been cleaned before a new battery was installed.  Remove the battery and brought it to West Coast batteries. explained that the battery was no good. They proceeded to tell me there was a drawl in my car. They refused replacement of the battery. Actual concern was positive terminal on the battery was leaking causing corrosion on my battery terminal and due to corrosion there was a drawl on the battery. During our conversation I was treated with disrespect as if I had no knowledge of a 12V system which infuriated me and cause me to act out as well. I was told: ""If I was to get a new battery it would be dead in less than four days"". I've had a new battery in my car for two weeks with no issues.

I bought a 2nd battery, this battery was a  AGM deep cycle battery for my trolling motor.  But this battery and September 2020. Had the battery for approximately five months. Decided to go fishing over the weekend to my surprise the battery was completely dead after I had charged it and keep a solar maintainer on it. The trolling motor has a deck plug which remains unplug when not in use. Nothing else runs to this battery. Tried recharging the battery with two different chargers. Battery would not take a charge. Took the battery back to West Coast batteries.
They explained to me that the battery had been severely discharged. He said it had less than 1v  in the battery. Then they proceeded to tell me that they can put it on their charger over the weekend and see if it charges.  A battery was offered for the weekend but was stated my battery would most likely not charge.  I asked what would happen if the battery does not come back will they replace it? I was told due to the severe discharge it would automatically void the warranty so within five months I would have to replace two batteries that I received from the same place. It was stated to me by the owner, ""due to the concave walls on the battery you could tell the battery was severely discharged"". That is incorrect, this battery sits in a boat in the heat and cold and the vent system malfunctioned and caused a wall become concave. It does not affect the operation of the battery nor is it a sign of a battery being severely discharged.  I took the battery Because I needed a core since I had to buy a new battery. As i was picking up the owner/employee said that it charged to 7%. When I went home and put it on my AGM charger it had 0% charge. I am out over $300 in batteries and a course of four months. I know that there's a lot of good reviews  with this place but I'm simply telling you my experience. They have lost me as a customer due to the terrible experience and customer service. And I love giving recommendations to others.. word of mouth but I can't with this place .. wish you were more honorable",2021-01-24 12:51:16,665,3242,
2Weut4hUIoVJ2OsSxbpOLw,wUycrS9Gbkf6CMkUFMcM5g,i2wZczRsuXVx1bZh7U_dLg,2,0,0,0,"you get in and out within an hour or two of your appointment provided that the receptionist checking you in starts early because kids, it takes a lllooonnnggg minute to get registered.   I don't think that he double books but I wonder sometimes.  His assistants are nice and are usually pretty friendly. So why do I dread coming here?  A few reasons.  The incredibly rude chicks that run the front desk.  It's like they all take a course in rudeness.  You don't even have to SAY anything and the questions you get reek of superiority in their tone.  

If you can get past them, then you have to deal with the lack of respect for your time and, in turn, your insurance company's.  It would be easy to find out what he charges for being late without an apology, taking one's pulse, using the ad nauseum stethoscope and his repetitive lectures but I don't care enough to look.  There are no clocks in the patient rooms but in this day and age of cell phones, there doesn't need to be, I suppose.  He has a lady with him typing on a computer while he yacks.  Don't expect to be introduced.  No, I don't mind discussing my health in front of some chick I don't know.   He glances at her quite a bit like he is looking for shit to talk about.. like he is just filling in time.   I work two jobs and honestly, I don't have time for the foolishness.  Do you think this couple cares that they are an hour late to see me and just maybe... just maybe I had things I HAD to do?  That would be a no. 

Oh, yeah... I understand why a license and insurance card is needed.  What I don't get is why I'm asked if there have been any changes to my insurance, address, etc.  I say no and THEN I'm asked to cough it up.  Run that by me again? Too many people are out of work for this type of personality to work a front desk anywhere in the continental U.S.  And why are these people too lazy to update the time on their TV?  For the same reason they don't have clocks in patients' rooms.  Takes work to change an AA battery.  If I can't wear a cloth mask in the office, maybe somebody should have stated that in advance. You think I'm going to run out to my car to get one?  Nope, I'll take yours.  And what's with the visitors?  Who would visit a doctor's office anyway?  I can think of plenty of places I'd rather visit than here.  Can't you?  The pier is open again... visit there.  Mick Jagger just bought a house in Lakewood Ranch.  Go visit him.  Heck, go out to Fort De Soto Park or take a hike up the 37-mile (!) Pinellas Trail.  My point, and I do have one, is that there are plenty of different ways to spend your time vs. visiting here.  Unless, of course, you enjoy watching people get treated like crap, spoken to like morons and have their pulse taken a few times while waiting uncomfortably for the good doc to start talking about the same stuff he talked about last month and you silently wonder why a. he never changes it up and/or b. does he live to hear his own voice? Visit a Walmart Supercenter:  it's more fun than this hell.",2021-01-04 22:18:14,668,3028,
rLdnmfgCPnCAS8Rx6uhWwg,xe9mhnlofGpXmFP1L5yrCg,hDXntvIw8tTEGUSa3PDJTA,3,4,0,1,"I heard about this place a while back and decided to try it since I was in town. When I got there, I was greeted by the cashier who told me to have a seat wherever I'd like. I ordered the fish & grits as well as the crab ball appetizer. 
While I was waiting on my food, one of the cooks asked if I wanted some corn on the cob on the house....of course I said yes. He brought out the corn and it was delicious. I couldn't wait for my food to come!

Next, my crab balls came out. They were FULL of crab meat and served with a dipping sauce. I loved the fact that they had a lot of crab meat, but not a lot of flavor. They were just okay to me.

After trying the appetizer, I moved over to the fish & grits. The fish was really good and light, but the grits was a different story. The grits were cold and the gravy on top was flavorless. It also had pieces of wilted spinach with the stems that should have been cut into smaller pieces. The texture of the spinach ended up throwing the dish off. The portion was that big either, so I think $20 was too much for the meal. I would have asked them to re-heat the food, but I didn't have time. 

The staff was friendly and talkative, which made me feel at home. I had high expectations, but was a little disappointed in my entree. I'd love to try something different, but I'm not in a hurry to go back.",2021-01-07 01:56:53,311,1345,
9h1_0b4IZR-YABcrgJjG_A,zYFGMy1_thjMnvQLX6JNBw,9dm_v79s9-pefMahqp1SkA,4,8,3,7,"We have become fans of Loco's Mexican Restaurant and often meet our friends here that live downtown. Street parking is available on 22nd Street or Delaware. As you enter the restaurant you'll see the carryout window. Turn left and go thru the door and you'll be directly in front of the hostess stand. The large, full bar is attractive and to the right as you enter. 

Seating consists of large booths,  banquette seating, bar and weather permitting, patio seating. Large groups could be seated on the banquette seating if all available.

The menu has a wonderful selection from the complimentary chips and salsa to jalapeno poppers, ten buffalo chicken wings to nachos with steak, chicken and shrimp loaded with toppings. If you prefer fries to chips try the Crazy Nachos with beef or chicken. The Guacamole Fresco is so fresh and filled with flavor. If you like Guacamole try this generous appetizer. 

The menu offers a lunch menu as well as the entrees we all love. Several versions of salads, quesadillas, burritos, enchiladas, chimichangas or 3 tacos with rice and charro beans cover many of the entrees. Fajitas and Loco's specialities round out the menu. The Chili Colorado is one of my husband's favorites. A Tilapia filet, Fajita Fish, Seafood Enchiladas or Cameron's de la Diabla is available for those looking for seafood. The Tio's Combo is popular with a chicken burrito, enchilada and chimichanga all smothered in chili con queso. The Seafood Enchiladas or the Enchiladas Ranchero are two of my favorites. 

The service has always been good and we've been well taken care of. If you love fresh ingredients, good appetizers and entrees, visit Loco's Mexican restaurant.",2021-01-04 09:18:19,323,1683,
lhW4f-se88F77L1_yPqGqQ,7UR6HLkpKOTsa8DYrKYIzw,NBEZ3ceH89F24SAUW34FoQ,2,2,0,0,"Ughh, I really wanted to like this place bc it's so convenient to my house. This is a long one bc I want to explain all the history that impacted my opinion Of this place. So bear with me. I've been going to Comfy Nail semi-regularly since the tornado destroyed my go-to salon, Lee Nails. I get acrylics with a gel polish. Let me start by saying, I always liked how they turned out and service was always fine. However, I don't know if it's something with the quality of the nails or the technique, but the sets I received from them would break so much faster than anywhere else. Probably enough of a difference to make me want to find another salon, but then Covid happened. Franklin's salons opened back up before nashville so I started driving there to Ombré Nail for the time being. They were fantastic but completely out of my way. The main guy at ombré was talking to me about where I had been going before covid and said that he had actually helped open Comfy Nails. So that spurred me to give them another chance, seeing that it was so much more convenient for me anyways. Today was my second time going back since I decided to give them another shot and it pretty much sealed the deal that I need to find another salon. I came in around 1030 and was told they couldn't get me in until 215. Totally fine. So I came back at 215, told to wash my hands as always and then seated in a chair to wait and choose my color. Another issue to point out is I don't really love their selection of colors. They definitely have quite a few to pick from but if you are picky like me, there's such a fine line between a shade that looks classy and a shade that looks trashy. Anyways, I saw one on the swatch I liked but when I started looking at the actual bottles on the wall, I noticed it had a weird sheen to it that wasn't what I was going for. So then I just started looking at the other bottles and saw one I liked. Picked it up to take a closer look and compare the # to the swatch, but there wasn't a swatch for this. That's when a girl from the back came out and told me that customers aren't allowed to touch the bottles and that she needed it so she could sanitize. Let me be clear. I completely understand this and probably should've thought of that on my own. I am so glad they are taking covid protocols seriously. However, she had a super rude tone to her voice and said it a lot louder than necessary in my opinion. Maybe I'm just sensitive but it just kind of embarrassed me a bit. Then she goes up to the guy at the front who makes the appointments and checks everyone in and chastised him for allowing me to do that. This is the same guy that has always checked me in and he has been nothing but friendly every time I'm in there. I really didn't like how she spoke to him and all things considered, he was speaking to another customer behind a wall while I was looking at the polishes. He never saw me pick up the bottles so it really wasn't his fault. The girl could've taken a different tone with me and definitely could've waited to say something to the front desk guy behind closed doors. She just had an attitude of sorts and considering I was already iffy on this place, it was just the final straw for me. I told the front desk guy to cancel my appointment and left. Maybe they will put up a ""no touching"" sign on the bottles and maybe this particular employee will be more mindful of her tone in the future.",2021-01-16 00:18:40,735,3426,
